region	farm	housing	ownership	residential_area	householder_rel	sex	age_code	marrige_status	education	learn_status	preschool_child	preschool_child_num	economic	sideline	hour_dayjob	hour_sideline	industry	job	job_status	wage_earner_work_form	offday	monthly_income
11	2	1	2	66	1	1	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	3
11	2	4	1	73	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	60	2	2	2	2	3	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	146	1	1	4	2	4	1	2	-1	1	2	40	-1	6	4	1	1	3	5
11	2	1	2	33	1	2	6	3	1	1	2	-1	1	2	20	-1	4	5	1	2	1	2
11	2	4	1	73	1	1	4	2	3	1	2	-1	1	2	54	-1	8	3	1	1	1	4
11	2	1	2	21	6	2	5	4	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	4	3	48	2	2	4	2	3	1	2	-1	1	2	60	-1	10	2	1	1	2	5
11	2	2	1	69	3	1	2	1	5	1	2	-1	1	2	44	-1	10	2	1	1	1	5
11	2	1	2	66	1	2	6	3	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	3
11	2	1	2	38	6	2	6	3	0	-1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	2	56	3	2	2	1	3	1	2	-1	1	2	55	-1	10	3	1	1	3	7
11	2	2	1	41	2	2	3	2	3	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	4	3	48	1	1	5	2	3	1	2	-1	1	2	60	-1	4	1	2	-1	5	8
11	2	2	1	146	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	2	92	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	2	208	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	106	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	4	1	48	2	2	4	2	3	1	2	-1	1	2	60	-1	4	5	3	-1	1	3
11	2	1	1	81	1	1	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	3
11	2	2	1	85	2	2	5	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	85	2	2	6	2	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	41	1	1	3	2	4	1	1	1	1	2	35	-1	10	2	1	1	1	5
11	2	2	2	85	1	1	3	2	5	1	1	1	1	2	45	-1	4	3	1	1	1	11
11	2	2	3	27	1	2	6	1	4	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	3
11	2	4	1	73	2	2	4	2	3	1	2	-1	1	2	66	-1	6	4	3	-1	1	5
11	2	1	2	33	1	2	5	1	6	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	86	3	1	2	1	4	1	2	-1	1	2	40	-1	2	2	1	1	3	5
11	2	2	1	106	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	85	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	4	60	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	3	2	83	3	1	1	1	5	2	2	-1	1	2	16	-1	6	4	1	2	6	2
11	2	2	2	85	2	2	3	2	4	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	3	60	3	2	2	1	3	1	2	-1	1	2	48	-1	10	4	1	2	4	3
11	2	1	1	43	1	1	6	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
11	2	4	1	38	1	1	3	2	4	1	1	1	1	2	45	-1	10	2	1	1	1	7
11	2	2	2	59	1	1	3	2	4	1	1	3	1	2	58	-1	2	7	1	1	6	7
11	2	1	2	50	2	2	5	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	3	59	1	1	3	2	2	1	1	2	1	2	84	-1	6	4	2	-1	4	5
11	2	2	1	85	1	2	3	1	5	1	2	-1	1	2	58	-1	10	2	1	1	2	6
11	2	2	1	160	3	2	2	1	5	1	2	-1	1	2	64	-1	10	2	1	1	3	6
11	2	2	1	56	1	1	3	2	3	1	2	-1	1	2	45	-1	7	5	1	1	3	7
11	2	2	1	41	1	2	4	2	4	3	2	-1	1	2	25	-1	7	5	3	-1	5	3
11	2	1	2	60	2	2	3	2	4	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	1	81	2	2	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	86	2	2	5	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	86	1	1	5	2	3	1	2	-1	1	2	72	-1	2	8	1	1	1	5
11	2	2	2	27	4	2	3	4	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	4	3	45	6	2	6	3	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	4	1	48	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	4	1	38	2	2	3	2	3	1	1	1	1	2	45	-1	7	3	1	1	3	5
11	2	4	1	53	2	1	5	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	2	56	1	1	3	2	4	1	2	-1	1	2	54	-1	2	3	1	1	1	5
11	2	2	1	125	1	1	6	2	4	5	2	-1	2	-1	-1	-1	-1		-1	-1	-1	7
11	2	1	3	53	2	2	4	2	3	1	2	-1	1	2	63	-1	6	4	4	-1	6	4
11	2	2	4	60	6	1	6	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	4	3	45	3	2	2	1	5	1	2	-1	1	2	54	-1	2	2	1	1	1	5
11	2	1	3	20	1	1	6	3	1	1	2	-1	1	2	35	-1	4	9	3	-1	5	2
11	2	2	1	53	6	2	6	3	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	3	60	1	1	5	2	2	5	2	-1	1	2	45	-1	9	3	1	1	1	4
11	2	2	1	106	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	3	2	83	3	1	3	1	5	1	2	-1	1	2	40	-1	10	3	1	1	3	7
11	2	1	1	112	2	2	3	2	4	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	4	2	50	6	2	6	3	2	1	2	-1	1	2	30	-1	4	5	1	2	1	2
11	2	4	2	59	2	2	3	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	2	60	3	1	2	1	4	4	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	4	2	59	1	1	4	2	3	1	2	-1	1	2	60	-1	6	4	1	1	1	5
11	2	2	2	125	2	2	3	2	6	1	1	3	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	4	1	102	3	2	3	1	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	2	66	1	2	6	3	0	-1	2	-1	1	2	20	-1	9	9	1	2	6	2
11	2	2	2	85	2	2	3	2	3	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	4	1	73	3	2	2	1	5	2	2	-1	1	2	45	-1	10	2	1	1	2	5
11	2	4	1	60	1	1	6	2	3	1	2	-1	1	2	72	-1	8	9	1	1	1	3
11	2	2	1	146	2	2	4	2	3	1	2	-1	1	2	40	-1	6	4	1	1	3	7
11	2	1	2	60	2	2	5	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	4	1	102	3	1	2	1	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	3	2	22	1	1	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
11	2	4	1	71	2	2	3	2	4	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	3	1	137	1	2	6	3	4	1	2	-1	1	2	56	-1	6	4	2	-1	5	5
11	2	2	2	132	1	1	4	2	5	1	2	-1	1	2	40	-1	4	5	1	1	3	9
11	2	1	1	200	1	1	6	2	5	1	2	-1	1	2	72	-1	4	2	3	-1	1	11
11	2	1	2	59	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	3	2	22	2	2	6	2	3	1	2	-1	1	2	42	-1	8	9	1	2	5	2
11	2	1	1	200	2	2	6	2	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	3	23	1	1	2	1	4	1	2	-1	1	2	64	-1	8	4	1	1	3	5
11	2	4	2	50	2	2	3	2	3	3	1	2	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	3	2	82	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	2	42	2	2	3	2	2	5	1	1	2	-1	-1	-1	-1		-1	-1	-1	3
11	2	2	1	106	2	2	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	3	1	64	2	2	6	2	1	1	2	-1	1	2	24	-1	10	9	1	2	5	2
11	2	1	3	30	1	2	5	4	1	1	2	-1	1	2	30	-1	9	9	1	2	3	3
11	2	4	1	102	1	1	6	2	4	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	5
11	2	1	2	130	2	2	4	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	106	3	1	1	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	4	1	48	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	56	2	2	3	2	3	1	2	-1	1	2	45	-1	4	5	1	1	3	5
11	2	1	1	160	2	2	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	4	1	53	3	2	2	1	4	1	2	-1	1	2	60	-1	6	4	1	1	3	4
11	2	1	1	88	2	2	5	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	3
11	2	3	1	106	1	1	6	2	0	-1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	5
11	2	1	2	92	2	2	4	2	4	1	2	-1	1	2	50	-1	7	5	3	-1	3	7
11	2	2	2	86	2	2	3	2	5	1	1	2	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	1	66	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	4	1	102	2	2	5	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	1	46	2	2	5	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	4	3	45	1	1	6	4	3	1	2	-1	1	2	30	-1	3	9	1	2	5	5
11	2	4	1	70	1	1	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	3
11	2	4	1	66	1	1	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	2	132	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	106	2	2	5	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	2	56	3	1	2	1	4	1	2	-1	1	2	40	-1	9	4	1	1	2	4
11	2	4	2	50	1	1	3	2	3	1	1	2	1	2	84	-1	4	8	3	-1	1	6
11	2	2	1	53	2	2	4	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	1	83	1	1	6	2	4	3	2	-1	1	2	30	-1	3	1	3	-1	5	9
11	2	1	1	132	3	2	2	1	6	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	3	1	106	2	2	5	2	0	-1	2	-1	1	2	60	-1	10	9	1	1	1	4
11	2	4	1	48	1	1	4	2	4	1	2	-1	1	2	48	-1	3	7	1	2	4	5
11	2	1	2	33	1	2	5	3	1	1	2	-1	1	2	35	-1	2	8	2	-1	1	5
11	2	2	1	106	1	1	5	2	5	1	2	-1	1	2	45	-1	10	3	1	1	3	6
11	2	2	1	106	2	2	4	2	5	1	2	-1	1	2	30	-1	10	9	1	2	3	3
11	2	2	1	146	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	2	50	4	2	3	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	5
11	2	1	2	33	3	1	3	1	3	1	2	-1	1	2	57	-1	2	8	1	1	1	4
11	2	4	1	33	2	2	5	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	3	56	8	1	3	1	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	106	2	2	4	2	5	1	2	-1	1	2	48	-1	10	2	1	1	3	6
11	2	1	1	46	1	1	6	2	2	1	2	-1	1	2	75	-1	5	8	3	-1	3	5
11	2	2	1	41	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	3	36	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	85	1	1	4	2	5	1	2	-1	1	2	52	-1	3	2	1	1	3	9
11	2	4	3	53	2	1	5	2	3	1	2	-1	1	2	40	-1	4	5	2	-1	1	4
11	2	2	1	106	3	2	2	1	5	1	2	-1	1	2	45	-1	10	2	1	1	3	5
11	2	2	1	85	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	85	2	2	4	2	4	1	2	-1	1	2	44	-1	10	2	1	1	2	5
11	2	1	2	108	1	1	4	2	3	1	2	-1	1	2	78	-1	2	8	3	-1	1	6
11	2	2	1	106	3	2	3	1	5	1	2	-1	1	2	48	-1	7	5	1	1	3	6
11	2	4	1	60	2	2	6	2	0	-1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	3	60	1	2	2	1	1	5	2	-1	1	2	10	-1	10	3	1	2	6	2
11	2	2	1	69	1	2	6	3	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	4	2	83	2	2	4	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	3	36	2	2	4	2	3	1	2	-1	1	2	77	-1	6	4	1	1	6	3
11	2	4	1	60	3	1	3	1	3	1	2	-1	1	2	40	-1	10	3	1	1	1	5
11	2	2	1	106	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	85	6	2	6	3	4	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	106	1	1	4	2	5	1	2	-1	1	2	48	-1	9	3	1	1	3	8
11	2	4	3	53	1	2	4	2	3	1	2	-1	1	2	40	-1	4	9	3	-1	3	3
11	2	2	1	106	2	2	3	2	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	2	108	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	106	2	2	4	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	1	99	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	2	92	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	2	56	2	2	2	2	6	1	2	-1	1	2	40	-1	10	2	1	1	3	5
11	2	1	1	50	1	1	6	2	5	1	2	-1	1	2	6	-1	8	9	3	-1	5	6
11	2	1	1	99	2	2	5	2	3	1	2	-1	1	2	84	-1	4	5	3	-1	6	7
11	2	2	1	85	6	2	6	3	0	-1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	1	66	1	1	3	2	3	1	1	1	1	2	60	-1	5	8	1	1	6	6
11	2	3	2	33	1	1	2	1	5	1	2	-1	1	2	40	-1	10	3	1	1	3	5
11	2	4	1	53	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	1	66	2	2	3	2	3	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	106	2	2	4	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	1	112	1	1	4	2	5	2	2	-1	1	2	48	-1	8	2	3	-1	2	9
11	2	2	1	106	1	1	4	2	3	1	2	-1	1	2	65	-1	3	7	1	1	1	8
11	2	4	1	33	1	1	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	69	3	2	3	1	5	1	2	-1	1	2	60	-1	3	2	1	1	1	5
11	2	4	1	53	1	2	4	2	1	1	2	-1	1	2	80	-1	2	7	3	-1	5	8
11	2	2	1	106	3	1	2	1	5	1	2	-1	1	2	40	-1	4	3	1	1	3	5
11	2	1	2	56	2	2	5	2	2	5	2	-1	1	2	54	-1	2	7	1	2	1	3
11	2	4	2	83	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	3	2	83	3	1	3	1	3	1	2	-1	1	2	10	-1	7	3	1	1	3	7
11	2	2	2	50	5	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	106	1	1	6	2	5	1	2	-1	1	2	40	-1	10	9	1	1	3	4
11	2	2	1	106	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	4	1	70	2	2	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	106	3	2	2	1	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	2	50	1	2	6	3	1	5	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
11	2	1	3	60	2	2	4	2	2	5	2	-1	1	2	60	-1	6	4	1	2	1	3
11	2	1	2	56	1	1	6	2	1	1	2	-1	1	2	72	-1	3	7	1	1	5	4
11	2	2	1	85	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	2	33	3	2	2	1	3	1	2	-1	1	2	40	-1	10	3	1	1	3	4
11	2	1	1	112	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	106	1	1	5	2	5	1	2	-1	1	2	54	-1	5	2	1	1	1	9
11	2	3	1	64	1	1	6	2	0	-1	2	-1	1	2	45	-1	4	7	1	1	3	4
11	2	1	2	59	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	3	33	1	2	3	4	3	1	2	-1	1	1	56	35	2	9	1	1	1	3
11	2	2	2	50	2	1	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
11	2	1	1	82	3	1	2	1	4	4	2	-1	1	2	40	-1	4	5	1	2	5	3
11	2	1	3	36	1	1	4	2	3	1	2	-1	1	2	40	-1	10	7	3	-1	3	3
11	2	3	1	70	1	1	6	3	3	1	2	-1	1	2	72	-1	10	8	3	-1	1	5
11	2	1	2	92	2	2	2	2	4	1	1	2	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	2	50	3	1	2	1	2	5	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	2	50	5	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	1	50	2	2	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	1	99	1	1	5	2	3	1	2	-1	1	2	70	-1	4	5	3	-1	5	10
11	2	2	2	50	2	2	6	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	106	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	1	112	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	1	82	2	2	5	2	2	1	2	-1	1	2	40	-1	10	4	1	2	5	3
11	2	2	2	50	3	2	2	1	3	1	2	-1	1	2	48	-1	4	5	1	2	5	3
11	2	1	2	42	1	1	3	2	3	1	1	1	1	2	60	-1	4	2	1	1	1	4
11	2	2	1	106	1	1	3	1	5	2	1	2	1	2	68	-1	8	2	2	-1	5	11
11	2	1	1	82	1	1	5	2	3	1	2	-1	1	2	80	-1	4	5	3	-1	1	7
11	2	1	3	59	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	2	108	2	2	4	2	3	1	2	-1	1	2	54	-1	2	3	4	-1	1	1
11	2	2	1	106	1	1	4	2	5	1	2	-1	1	2	50	-1	7	3	1	1	3	11
11	2	1	2	92	1	1	4	2	5	1	2	-1	1	2	40	-1	8	3	1	1	2	7
11	2	3	1	82	2	2	4	2	3	1	2	-1	1	2	55	-1	2	7	1	1	1	3
11	2	1	3	29	1	2	3	3	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
11	2	2	2	50	1	1	6	2	3	1	2	-1	1	2	48	-1	5	8	1	1	1	4
11	2	1	1	82	3	1	2	1	4	4	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	4	2	83	1	1	5	2	4	1	2	-1	1	2	60	-1	3	7	3	-1	1	6
11	2	1	2	108	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	1	99	3	2	2	1	4	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	2	1	106	1	2	5	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	2	92	1	1	3	2	5	1	1	2	1	2	60	-1	10	2	1	2	1	4
11	2	2	2	50	1	2	5	2	1	1	2	-1	1	2	8	-1	6	9	1	2	5	2
11	2	2	1	86	1	1	5	2	3	1	2	-1	1	2	45	-1	2	8	1	2	3	5
11	2	1	3	36	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	2	90	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	1	150	1	1	5	2	7	4	2	-1	1	1	40	10	10	2	1	1	3	11
11	2	3	1	89	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	4	1	49	1	1	6	2	3	1	2	-1	1	2	72	-1	8	9	1	1	6	3
11	2	1	1	150	3	1	2	1	5	1	2	-1	1	2	52	-1	2	3	1	1	3	4
11	2	1	2	90	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	3	51	3	2	2	1	5	1	2	-1	1	2	33	-1	10	3	1	1	3	4
11	2	2	1	106	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	2	90	2	2	4	2	3	1	2	-1	1	2	63	-1	4	5	4	-1	1	1
11	2	1	3	51	1	1	5	2	5	1	2	-1	1	2	45	-1	7	5	3	-1	3	3
11	2	3	1	122	1	1	5	2	2	1	2	-1	1	2	45	-1	10	3	1	1	3	10
11	2	1	1	150	2	2	5	2	5	1	2	-1	1	2	20	-1	2	7	3	-1	5	2
11	2	3	1	122	3	1	2	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	1	150	3	1	2	1	4	1	2	-1	1	2	20	-1	10	2	1	2	5	2
11	2	3	1	122	2	2	5	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
11	2	1	2	90	1	1	4	2	3	1	2	-1	1	2	84	-1	4	5	3	-1	5	9
11	2	1	3	51	2	2	5	2	5	1	2	-1	1	2	55	-1	4	5	3	-1	1	5
21	2	2	1	112	1	1	4	2	7	1	2	-1	1	1	48	15	4	1	1	1	1	10
21	2	1	1	66	5	2	1	1	2	4	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
21	2	2	1	109	1	1	3	2	3	1	1	2	1	2	72	-1	2	8	1	2	2	7
21	2	1	2	18	1	1	4	2	3	5	2	-1	1	2	29	-1	6	4	1	2	5	3
21	2	1	1	70	1	1	5	2	2	1	2	-1	1	2	56	-1	5	8	3	-1	3	4
21	2	1	2	60	6	2	6	2	1	5	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
21	2	2	1	102	3	1	2	1	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
21	2	1	1	150	2	1	4	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
21	2	4	3	66	1	1	4	4	5	1	2	-1	1	2	5	-1	10	2	3	-1	2	3
21	2	4	3	66	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
21	2	2	2	96	2	2	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
21	2	1	2	66	1	1	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
21	2	2	1	60	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
21	2	2	1	109	2	2	3	2	3	1	1	2	1	2	40	-1	10	2	1	2	3	5
21	2	1	2	66	2	2	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
21	2	4	2	40	1	2	6	4	0	-1	2	-1	1	2	36	-1	1	9	1	1	5	2
21	2	2	1	41	1	1	6	2	1	1	2	-1	1	2	24	-1	4	5	3	-1	5	4
21	2	1	1	61	3	1	4	1	6	5	2	-1	1	2	50	-1	7	3	1	1	1	7
21	2	2	1	180	1	1	6	2	3	1	2	-1	1	2	48	-1	2	5	2	-1	1	9
21	2	2	3	33	1	1	5	4	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
21	2	2	1	86	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
21	2	2	2	42	2	2	4	2	3	1	2	-1	1	2	40	-1	7	5	3	-1	3	3
21	2	3	1	79	1	1	6	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
21	2	3	1	66	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
21	2	4	2	92	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
21	2	1	2	35	2	2	4	2	3	1	1	1	1	2	42	-1	4	9	1	1	1	4
21	2	1	2	72	1	1	3	2	4	1	1	2	1	2	60	-1	8	7	1	1	3	5
21	2	1	2	49	1	1	4	4	2	1	2	-1	1	2	56	-1	2	8	1	1	4	6
21	2	1	1	23	1	2	6	3	1	5	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
21	2	1	1	60	2	2	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
21	2	4	1	89	3	1	2	1	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
21	2	2	1	73	3	1	2	1	3	1	2	-1	1	2	40	-1	2	8	1	1	3	4
21	2	4	1	40	1	1	3	2	3	1	1	2	1	2	60	-1	5	4	1	1	6	8
21	2	2	1	73	3	2	2	1	4	1	2	-1	1	2	60	-1	10	3	1	1	1	5
21	2	2	1	84	1	1	3	2	5	1	1	1	1	2	68	-1	9	A	1	1	1	8
21	2	2	3	33	2	2	6	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
21	2	2	1	60	1	1	4	2	3	1	2	-1	1	2	35	-1	10	4	3	-1	3	5
21	2	1	1	60	1	1	6	2	2	1	2	-1	1	2	60	-1	2	7	1	1	1	4
21	2	1	1	150	1	2	4	2	3	1	2	-1	1	2	46	-1	2	3	1	1	1	4
21	2	2	2	105	2	2	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
21	2	2	1	85	2	2	5	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
21	2	1	1	49	3	1	2	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
21	2	2	1	85	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
